node1,node2,rel
12819,19176,2
12819,19177,2
12819,19306,2
12819,20308,2
12819,21646,2
12820,18689,2
12820,18819,2
12820,18965,2
12820,19037,2
12820,19160,2
12820,19269,2
12821,18502,2
12821,18936,2
12821,19847,2
12821,18851,2
12822,18392,2
12822,18411,2
12822,18501,2
12822,18601,2
12822,18905,2
12822,19029,2
12822,19256,2
12822,19306,2
12823,18411,2
12823,18502,2
12823,18532,2
12823,18727,2
12823,18741,2
12823,18839,2
12823,19072,2
12823,18742,2
12823,18647,2
12823,18957,2
12824,18803,2
12824,18986,2
12824,19272,2
12824,19302,2
12824,19491,2
12824,18647,2
12824,19690,2
12824,20305,2
12825,18411,2
12825,18502,2
12825,18611,2
12825,18746,2
12825,18754,2
12825,18783,2
12825,18906,2
12825,19072,2
12826,18801,2
12826,19029,2
12826,19306,2
12826,18689,2
12826,19507,2
12827,18561,2
12827,18568,2
12827,18648,2
12827,18849,2
12827,18855,2
12827,18971,2
12827,19213,2
12827,19226,2
12827,22690,2
12828,18411,2
12828,18566,2
12828,18611,2
12828,18676,2
12828,18746,2
12828,18814,2
12828,19928,2
12828,18546,2
12828,19013,2
12828,19794,2
12829,18411,2
12829,18715,2
12829,18689,2
12829,19585,2
12829,21275,2
12830,18611,2
12830,18746,2
12830,18754,2
12830,18783,2
12830,18784,2
12830,18906,2
12831,18412,2
12831,19038,2
12831,19774,2
12831,20452,2
12831,21301,2
12832,18472,2
12832,18801,2
12832,19359,2
12832,18689,2
12832,20906,2
12832,22101,2
12833,19111,2
12833,18647,2
12833,19668,2
12833,20138,2
12833,20248,2
12833,20691,2
12833,18756,2
12834,18502,2
12834,18554,2
12834,18732,2
12834,18746,2
12834,18783,2
12834,19072,2
12834,21264,2
12834,22582,2
12835,18411,2
12835,18446,2
12835,18467,2
12835,18568,2
12835,18751,2
12835,18425,2
12835,19255,2
12835,20119,2
12835,20281,2
12835,21819,2
12836,18424,2
12836,18466,2
12836,18700,2
12836,19065,2
12836,19099,2
12836,19072,2
12836,20168,2
12836,22889,2
12837,18446,2
12837,18453,2
12837,18738,2
12837,18980,2
12837,18742,2
12837,19376,2
12838,18461,2
12838,18466,2
12838,19111,2
12838,19259,2
12839,18395,2
12839,18446,2
12839,18479,2
12839,19667,2
12839,19707,2
12839,18900,2
12840,18392,2
12840,18446,2
12840,18471,2
12840,18782,2
12840,19306,2
12840,20259,2
12841,18422,2
12841,18466,2
12841,18746,2
12841,18778,2
12841,18783,2
12841,18794,2
12841,18840,2
12841,18983,2
12841,19082,2
12841,20476,2
12842,18446,2
12842,18414,2
12842,18643,2
12842,18683,2
12842,18902,2
12842,18916,2
12842,19427,2
12842,20906,2
12843,18754,2
12843,19296,2
12843,18900,2
12843,20441,2
12844,18403,2
12844,18446,2
12844,18730,2
12844,18754,2
12844,19013,2
12844,19085,2
12844,20422,2
12845,18471,2
12845,19106,2
12845,19226,2
12845,19227,2
12845,20308,2
12845,21646,2
12846,18453,2
12846,18576,2
12846,18861,2
12846,20363,2
12847,18624,2
12847,18746,2
12847,18783,2
12847,20476,2
12847,22889,2
12848,18392,2
12848,18411,2
12848,18611,2
12848,18754,2
12848,18738,2
12848,19186,2
12849,18532,2
12849,18544,2
12849,18561,2
12849,18691,2
12849,19013,2
12849,20281,2
12849,20626,2
12850,18392,2
12850,18430,2
12850,18705,2
12850,18858,2
12850,19285,2
12850,20259,2
12850,21484,2
12850,21930,2
12851,18481,2
12851,18502,2
12851,18582,2
12851,18754,2
12852,18466,2
12852,18582,2
12852,18754,2
12852,19029,2
12852,19137,2
12852,19927,2
12853,19072,2
12853,22882,2
12854,18702,2
12854,18861,2
12854,19013,2
12854,20422,2
12855,18392,2
12855,18648,2
12855,18738,2
12855,19140,2
12855,19168,2
12855,19384,2
12855,20452,2
12855,24152,2
12856,18532,2
12856,18746,2
12856,18738,2
12856,18905,2
12856,20052,2
12857,18746,2
12857,18783,2
12857,18784,2
12857,18986,2
12858,18783,2
12858,18855,2
12858,18413,2
12858,18884,2
12858,19374,2
12858,19590,2
12859,18415,2
12859,18424,2
12859,18746,2
12859,18905,2
12859,19072,2
12860,18453,2
12860,18601,2
12860,18884,2
12860,18971,2
12860,19041,2
12860,18611,2
12860,22216,2
12861,18746,2
12861,20869,2
12862,18392,2
12862,18414,2
12862,18630,2
12862,18661,2
12862,18809,2
12863,18411,2
12863,18784,2
12863,19510,2
12863,22883,2
12864,18411,2
12864,18390,2
12864,18676,2
12864,18624,2
12864,19058,2
12864,20495,2
12864,22825,2
12865,18563,2
12865,18388,2
12865,18768,2
12865,18771,2
12865,20330,2
12866,18561,2
12866,18566,2
12866,19175,2
12866,19945,2
12866,19946,2
12866,20305,2
12866,21134,2
12867,18446,2
12867,18492,2
12867,18667,2
12867,18754,2
12867,19267,2
12867,20073,2
12867,20076,2
12868,18601,2
12868,18657,2
12868,19067,2
12868,19105,2
12868,19291,2
12868,19510,2
12868,20153,2
12868,21511,2
12869,18483,2
12869,18754,2
12869,19583,2
12869,21431,2
12869,23832,2
12870,18557,2
12870,18560,2
12870,18932,2
12870,19528,2
12870,18430,2
12870,20407,2
12871,18611,2
12871,18746,2
12871,18768,2
12871,18601,2
12871,19263,2
12871,21831,2
12872,18629,2
12872,18746,2
12872,18754,2
12872,18916,2
12872,19072,2
12873,18855,2
12873,19072,2
12873,21119,2
12874,18746,2
12874,18771,2
12874,18838,2
12874,19112,2
12874,18819,2
12874,18718,2
12875,18532,2
12875,18905,2
12875,18900,2
12875,20906,2
12875,22679,2
12876,18403,2
12876,18461,2
12876,18611,2
12876,18544,2
12876,18977,2
12876,18982,2
12876,20096,2
12876,20470,2
12877,18403,2
12877,18648,2
12877,18768,2
12877,18601,2
12877,22779,2
12878,18624,2
12878,18746,2
12878,18783,2
12878,18784,2
12878,21170,2
12878,19440,2
12878,22883,2
12879,18480,2
12879,18811,2
12879,18895,2
12879,18916,2
12879,19072,2
12879,19382,2
12879,19731,2
12880,18502,2
12880,18754,2
12880,18883,2
12880,19947,2
12880,22902,2
12881,18785,2
12881,18738,2
12881,19269,2
12881,19998,2
12882,18466,2
12882,18667,2
12882,18971,2
12882,20073,2
12882,20952,2
12882,22464,2
12883,18575,2
12883,18424,2
12883,18859,2
12883,18516,2
12883,19340,2
12883,21242,2
12883,22403,2
12883,21211,2
12884,18929,2
12884,19362,2
12884,19376,2
12884,18647,2
12884,20088,2
12885,18746,2
12885,18754,2
12885,18794,2
12885,19096,2
12885,19231,2
12886,18411,2
12886,18532,2
12886,18544,2
12886,18561,2
12886,18705,2
12886,18754,2
12886,18971,2
12886,18884,2
12886,19424,2
12886,19711,2
12886,23550,2
12887,18502,2
12887,18567,2
12887,18819,2
12887,19744,2
12887,20535,2
12888,18412,2
12888,18466,2
12888,18532,2
12888,18754,2
12888,19024,2
12888,20480,2
12889,18448,2
12889,18743,2
12889,18746,2
12889,18754,2
12889,18838,2
12889,18980,2
12890,18746,2
12890,19072,2
12890,19458,2
12890,20153,2
12891,18443,2
12891,18446,2
12891,18768,2
12891,18601,2
12891,19008,2
12891,20809,2
12892,18446,2
12892,18489,2
12892,18573,2
12892,18667,2
12892,18746,2
12892,19041,2
12892,18884,2
12892,20073,2
12893,18768,2
12893,18601,2
12893,18783,2
12893,18861,2
12893,18851,2
12894,18452,2
12894,18505,2
12894,18507,2
12894,18662,2
12894,18746,2
12894,18754,2
12894,18922,2
12894,19132,2
12894,19285,2
12895,18411,2
12895,18489,2
12895,18521,2
12895,18567,2
12895,18587,2
12895,18601,2
12895,18620,2
12895,19744,2
12895,19872,2
12896,18392,2
12896,18570,2
12896,18624,2
12896,18806,2
12896,19474,2
12896,19789,2
12897,18403,2
12897,18481,2
12897,18489,2
12897,18502,2
12897,18573,2
12897,18691,2
12897,18956,2
12897,22700,2
12898,18535,2
12898,18704,2
12898,18746,2
12898,18783,2
12898,19072,2
12898,22619,2
12899,18411,2
12899,18502,2
12899,18554,2
12899,18561,2
12899,18611,2
12899,18753,2
12899,18840,2
12900,18746,2
12900,18754,2
12900,19072,2
12900,19177,2
12900,19458,2
12901,18667,2
12901,18861,2
12901,19270,2
12901,20073,2
12902,18424,2
12902,18470,2
12902,18489,2
12902,18492,2
12902,18573,2
12902,18601,2
12902,19158,2
12903,18453,2
12903,18833,2
12903,19362,2
12903,21965,2
12903,22112,2
12904,18399,2
12904,18587,2
12904,18661,2
12904,18883,2
12904,19225,2
12904,19329,2
12904,19361,2
12904,20678,2
12905,18420,2
12905,18561,2
12905,18691,2
12905,18909,2
12905,18535,2
12905,19467,2
12905,22866,2
12906,18611,2
12906,18801,2
12906,19384,2
12906,18689,2
12907,18535,2
12907,18561,2
12907,18624,2
12907,18884,2
12907,19572,2
12907,21154,2
12908,18392,2
12908,18661,2
12908,18746,2
12908,18754,2
12908,18998,2
12908,19026,2
12909,19099,2
12909,19875,2
12909,20407,2
12909,21908,2
12910,18411,2
12910,18561,2
12910,18691,2
12910,18754,2
12910,19528,2
12910,21883,2
12910,21908,2
12911,18395,2
12911,19707,2
12911,19847,2
12911,18851,2
12911,20419,2
12912,18403,2
12912,18611,2
12912,18883,2
12912,19145,2
12912,19376,2
12912,19546,2
12912,19738,2
12913,18466,2
12913,18754,2
12913,19419,2
12913,21367,2
12913,21664,2
12914,18446,2
12914,18461,2
12914,18466,2
12914,18561,2
12914,18754,2
12914,18884,2
12914,19306,2
12914,20218,2
12914,19259,2
12915,18690,2
12915,19112,2
12916,18557,2
12917,18516,2
12917,18561,2
12917,18754,2
12917,18554,2
12917,19144,2
12917,19145,2
12917,19359,2
12917,20037,2
12917,20809,2
12918,18426,2
12918,18561,2
12918,18624,2
12918,18986,2
12918,19528,2
12918,21972,2
12919,18563,2
12919,18628,2
12919,18705,2
12919,18746,2
12919,18754,2
12919,18786,2
12919,18847,2
12919,18819,2
12919,19218,2
12919,19700,2
12919,18718,2
12920,18746,2
12920,18838,2
12920,19132,2
12921,18570,2
12921,18740,2
12921,18746,2
12921,18838,2
12922,18758,2
12922,18406,2
12922,18840,2
12922,18923,2
12922,18971,2
12922,18944,2
12922,18819,2
12922,20094,2
12922,22541,2
12923,18544,2
12923,18746,2
12923,18838,2
12923,18975,2
12924,18411,2
12924,18758,2
12924,18840,2
12924,19072,2
12924,19098,2
12925,18624,2
12925,18746,2
12925,18768,2
12925,18601,2
12925,18771,2
12925,19009,2
12925,20746,2
12926,18467,2
12926,18561,2
12926,18691,2
12926,19114,2
12926,19134,2
12926,21471,2
12926,22155,2
12927,18424,2
12927,18457,2
12927,18667,2
12927,18701,2
12927,19145,2
12927,20073,2
12927,21992,2
12928,18467,2
12928,18561,2
12928,18691,2
12928,19114,2
12928,19134,2
12928,20100,2
12928,21471,2
12928,24325,2
12929,18411,2
12929,18561,2
12929,18681,2
12929,18388,2
12929,18722,2
12929,19082,2
12929,19923,2
12929,24210,2
12930,18861,2
12930,19072,2
12930,19312,2
12930,19606,2
12930,20218,2
12930,19302,2
12930,22582,2
12931,18566,2
12931,18567,2
12931,18601,2
12931,18624,2
12931,18751,2
12932,18746,2
12932,18850,2
12932,19032,2
12932,19103,2
12932,18535,2
12933,18507,2
12933,18568,2
12933,18611,2
12933,18746,2
12933,19225,2
12933,19255,2
12933,20287,2
12934,18561,2
12934,18705,2
12934,18719,2
12934,19112,2
12934,19424,2
12934,19711,2
12935,18502,2
12935,20691,2
12935,24290,2
12936,18466,2
12936,18713,2
12936,19277,2
12936,20302,2
12936,20048,2
12937,18403,2
12937,18573,2
12937,18801,2
12937,18838,2
12937,18689,2
12937,19467,2
12937,18882,2
12937,18720,2
12937,22872,2
12938,18392,2
12938,18701,2
12938,18900,2
12938,20138,2
12938,21742,2
12938,22755,2
12939,18424,2
12939,18471,2
12939,19145,2
12939,21450,2
12939,21883,2
12940,18395,2
12940,18479,2
12940,18842,2
12940,18958,2
12940,19096,2
12940,19821,2
12940,22695,2
12940,23898,2
12941,18601,2
12941,19510,2
12941,21511,2
12942,19283,2
12942,19510,2
12942,21819,2
12943,18703,2
12943,18746,2
12943,18754,2
12943,18804,2
12943,18809,2
12943,18932,2
12943,19135,2
12944,18476,2
12944,18488,2
12944,18512,2
12944,18662,2
12944,19873,2
12945,18570,2
12945,20464,2
12946,18392,2
12946,18532,2
12946,18754,2
12946,19040,2
12947,18601,2
12947,18884,2
12948,18412,2
12948,18466,2
12948,18576,2
12948,18641,2
12948,18950,2
12948,21852,2
12948,22506,2
12949,18412,2
12949,18436,2
12949,18446,2
12949,18466,2
12949,18583,2
12949,18804,2
12949,18819,2
12950,18754,2
12950,19164,2
12950,18884,2
12950,19641,2
12951,18392,2
12951,18403,2
12951,18412,2
12951,18446,2
12951,18453,2
12951,18838,2
12951,19759,2
12951,22035,2
12952,18411,2
12952,18624,2
12952,18746,2
12952,18754,2
12952,18783,2
12952,18819,2
12952,19927,2
12953,18563,2
12953,18507,2
12953,18624,2
12953,18674,2
12953,18883,2
12953,19376,2
12953,18689,2
12954,18412,2
12954,18561,2
12954,18754,2
12954,20280,2
12955,18561,2
12955,18754,2
12955,20120,2
12956,18851,2
12956,18957,2
12956,20248,2
12957,18411,2
12957,18424,2
12957,18441,2
12957,18492,2
12957,18568,2
12957,18417,2
12957,19158,2
12957,20281,2
12958,18411,2
12958,18561,2
12958,18803,2
12958,19135,2
12958,19221,2
12959,18441,2
12959,18489,2
12959,18568,2
12959,18573,2
12959,18624,2
12959,18681,2
12959,18746,2
12959,21435,2
12959,20281,2
12960,18403,2
12960,18840,2
12960,18975,2
12960,19024,2
12960,19026,2
12960,21594,2
12961,18403,2
12961,18840,2
12961,18838,2
12961,18975,2
12961,19024,2
12961,19026,2
12961,21594,2
12961,22102,2
12962,18801,2
12962,18809,2
12962,18683,2
12962,18833,2
12962,21531,2
12962,22182,2
12963,18424,2
12963,18746,2
12963,18971,2
12963,21842,2
12964,18488,2
12964,18689,2
12964,19873,2
12965,18703,2
12965,18746,2
12965,18754,2
12965,18932,2
12965,19377,2
12965,19394,2
12965,21432,2
12966,18466,2
12966,18768,2
12966,18601,2
12966,18929,2
12966,21411,2
12966,19060,2
12967,18488,2
12967,18560,2
12967,18561,2
12967,18754,2
12967,18932,2
12967,20218,2
12967,20422,2
12968,18403,2
12968,18740,2
12968,19088,2
12968,18689,2
12968,18399,2
12968,20405,2
12969,18566,2
12969,18746,2
12969,18768,2
12969,18601,2
12969,19064,2
12969,19455,2
12969,19794,2
12970,18803,2
12970,18855,2
12970,19008,2
12970,18900,2
12970,21167,2
12971,18566,2
12971,18768,2
12971,18601,2
12971,19510,2
12971,20153,2
12972,18471,2
12972,18653,2
12972,18754,2
12972,18803,2
12972,19285,2
12972,20083,2
12972,21484,2
12973,18466,2
12973,18746,2
12973,18783,2
12973,18851,2
12973,19072,2
12973,18862,2
12974,18501,2
12974,18557,2
12974,18957,2
12974,19057,2
12975,18417,2
12975,18768,2
12975,18601,2
12975,18829,2
12975,19377,2
12975,19394,2
12976,18561,2
12976,18611,2
12976,18624,2
12976,18754,2
12976,18762,2
12976,18801,2
12976,18884,2
12977,18561,2
12977,18668,2
12977,18777,2
12977,18917,2
12977,19333,2
12978,18436,2
12978,20349,2
12979,18746,2
12979,18883,2
12979,19145,2
12979,20204,2
12980,18471,2
12980,18754,2
12980,20631,2
12980,21000,2
12980,18967,2
12981,18624,2
12981,18746,2
12981,18768,2
12981,18601,2
12981,18611,2
12981,20248,2
12981,20703,2
12981,24167,2
12982,18502,2
12982,18754,2
12982,18861,2
12982,20279,2
12982,22950,2
12983,18557,2
12983,18424,2
12983,19048,2
12983,19851,2
12983,20154,2
12983,20209,2
12984,18403,2
12984,18485,2
12984,18624,2
12984,19158,2
12985,18411,2
12985,18412,2
12985,18453,2
12985,18489,2
12985,18754,2
12985,18770,2
12985,18801,2
12985,19862,2
12986,18417,2
12986,19108,2
12986,19114,2
12986,19186,2
12987,18872,2
12987,19208,2
12987,21472,2
12988,18746,2
12988,18754,2
12988,18794,2
12988,19510,2
12988,20153,2
12988,21511,2
12989,18453,2
12989,18570,2
12989,18685,2
12989,18738,2
12989,19408,2
12989,21688,2
12990,18437,2
12990,19510,2
12990,20153,2
12991,18561,2
12991,18803,2
12991,18855,2
12991,18917,2
12991,18922,2
12991,19176,2
12991,19177,2
12991,20650,2
12992,18601,2
12992,18650,2
12992,18746,2
12992,18754,2
12992,18768,2
12992,18801,2
12993,18507,2
12993,18667,2
12993,18751,2
12993,18754,2
12993,18998,2
12993,20073,2
12993,18851,2
12993,20521,2
12994,18403,2
12994,18543,2
12994,18691,2
12994,18838,2
12994,18882,2
12994,18974,2
12994,19256,2
12994,19094,2
12995,18532,2
12995,18746,2
12995,18754,2
12995,18905,2
12995,19938,2
12996,19072,2
12996,18529,2
12997,20281,2
12998,18403,2
12998,18566,2
12998,18610,2
12998,18676,2
12998,18601,2
12998,18923,2
12998,19583,2
12999,18442,2
12999,18532,2
12999,18751,2
12999,18905,2
12999,20281,2
12999,20912,2
13000,18481,2
13000,18502,2
13000,18532,2
13000,18567,2
13000,18905,2
13001,18413,2
13001,18611,2
13001,18705,2
13001,18758,2
13001,18840,2
13001,18847,2
13001,19225,2
13001,19424,2
13001,19753,2
13001,19711,2
13002,18446,2
13002,18532,2
13002,18746,2
13002,18754,2
13002,18905,2
13002,22358,2
13003,18461,2
13003,18453,2
13003,18502,2
13003,18746,2
13003,18754,2
13004,18973,2
13004,18395,2
13004,20829,2
13004,20906,2
13004,21486,2
13004,22352,2
13004,22429,2
13005,18412,2
13005,18466,2
13005,18754,2
13005,19219,2
13005,19220,2
13005,21367,2
13006,18412,2
13006,18466,2
13006,18746,2
13006,18754,2
13006,19041,2
13006,18884,2
13006,19377,2
13007,18446,2
13007,18502,2
13007,18567,2
13007,18570,2
13007,18582,2
13007,18740,2
13007,18840,2
13007,19885,2
13008,18471,2
13008,18971,2
13008,19096,2
13008,19111,2
13008,19430,2
13008,19586,2
13008,20024,2
13009,18471,2
13009,18561,2
13009,19087,2
13009,19096,2
13009,18883,2
13010,18746,2
13010,18470,2
13010,20171,2
13010,20110,2
13011,18768,2
13011,18601,2
13011,19928,2
13011,20288,2
13011,20629,2
13011,19254,2
13011,23110,2
13012,18563,2
13012,18570,2
13012,18601,2
13012,20441,2
13013,19112,2
13013,19186,2
13013,18900,2
13013,21486,2
13013,23964,2
13014,18392,2
13014,18539,2
13014,18953,2
13014,18819,2
13014,19263,2
13014,19382,2
13014,21831,2
13015,18784,2
13015,18986,2
13015,19641,2
13015,24303,2
13016,18624,2
13016,18662,2
13016,18406,2
13016,18819,2
13016,19725,2
13016,20349,2
13017,18569,2
13017,19875,2
13017,20259,2
13017,22161,2
13017,22383,2
13018,18443,2
13018,18446,2
13018,18532,2
13018,18801,2
13018,19291,2
13018,18689,2
13018,19528,2
13018,18851,2
13019,18519,2
13019,18650,2
13019,18746,2
13019,18838,2
13019,19251,2
13020,18446,2
13020,18571,2
13020,19117,2
13020,18470,2
13021,18443,2
13021,18621,2
13021,18667,2
13021,20073,2
13021,21916,2
13022,18507,2
13022,18746,2
13022,18754,2
13022,20165,2
13023,18403,2
13023,18624,2
13023,18704,2
13023,18754,2
13023,18786,2
13023,20077,2
13023,18856,2
13024,18403,2
13024,18461,2
13024,18501,2
13024,18546,2
13024,18798,2
13024,20203,2
13025,18403,2
13025,18446,2
13025,18461,2
13025,18501,2
13025,18833,2
13025,19482,2
13025,20183,2
13025,20203,2
13026,18884,2
13026,19794,2
13026,20075,2
13026,21498,2
13026,22607,2
13027,18411,2
13027,18446,2
13027,18388,2
13027,18746,2
13027,18819,2
13027,20335,2
13027,24201,2
13028,18466,2
13028,18683,2
13028,18783,2
13028,18833,2
13029,18466,2
13029,18610,2
13029,18676,2
13029,19048,2
13029,19158,2
13029,19383,2
13030,18446,2
13030,18563,2
13030,18685,2
13030,18819,2
13030,18923,2
13030,19676,2
13030,21685,2
13030,23012,2
13031,18403,2
13031,18601,2
13031,19382,2
13031,20686,2
13032,18561,2
13032,18838,2
13032,18925,2
13033,18479,2
13033,18601,2
13033,19538,2
13033,19510,2
13033,20153,2
13033,21956,2
13033,23955,2
13034,18471,2
13034,18560,2
13034,18796,2
13034,18932,2
13034,19111,2
13034,19251,2
13035,18471,2
13035,18566,2
13035,18611,2
13035,18754,2
13035,18959,2
13036,18422,2
13036,18705,2
13036,18838,2
13036,18901,2
13036,18986,2
13036,19098,2
13036,19424,2
13036,19711,2
13036,18430,2
13036,20212,2
13037,18516,2
13037,18667,2
13037,18710,2
13037,18754,2
13037,18793,2
13037,18884,2
13037,19308,2
13037,20073,2
13037,24354,2
13038,18392,2
13038,18452,2
13038,18720,2
13038,18743,2
13038,19067,2
13038,20037,2
13038,21594,2
13039,18546,2
13039,18611,2
13039,18624,2
13039,18801,2
13039,20680,2
13040,18746,2
13040,18754,2
13040,19226,2
13040,19227,2
13040,18808,2
13040,19711,2
13040,20037,2
13041,18411,2
13041,18601,2
13041,18768,2
13041,18929,2
13041,18900,2
13042,18461,2
13042,18561,2
13042,18388,2
13042,18754,2
13042,18833,2
13042,19221,2
13043,18466,2
13043,18754,2
13043,18957,2
13043,20123,2
13043,20218,2
13043,19000,2
13043,21454,2
13044,18520,2
13044,18561,2
13044,18754,2
13044,18786,2
13044,20307,2
13044,22478,2
13045,18446,2
13045,18571,2
13045,18583,2
13045,18840,2
13045,18848,2
13045,20484,2
13045,21939,2
13046,18446,2
13046,18467,2
13046,18388,2
13046,18746,2
13046,18838,2
13046,19225,2
13046,19430,2
13046,20303,2
13046,20304,2
13047,18422,2
13047,18467,2
13047,18746,2
13047,20216,2
13047,20933,2
13047,23926,2
13048,18392,2
13048,18479,2
13048,18786,2
13048,19232,2
13048,18777,2
13049,18561,2
13049,18754,2
13049,18899,2
13049,18916,2
13049,20359,2
13050,18385,2
13050,18532,2
13050,18662,2
13050,18722,2
13050,18754,2
13050,18702,2
13050,18647,2
13050,20024,2
13051,18571,2
13051,18754,2
13051,19117,2
13051,19226,2
13051,19227,2
13051,21791,2
13051,24077,2
13052,18667,2
13052,18847,2
13052,20073,2
13052,20303,2
13052,20395,2
13052,20498,2
13053,18392,2
13053,18566,2
13053,18905,2
13053,18606,2
13053,24286,2
13054,18412,2
13054,18466,2
13054,18546,2
13054,18798,2
13054,18661,2
13055,18567,2
13055,18689,2
13055,19983,2
13055,19440,2
13056,18426,2
13056,18446,2
13056,18768,2
13056,18601,2
13056,18733,2
13056,20485,2
13056,21505,2
13057,18411,2
13057,18466,2
13057,18601,2
13057,21411,2
13057,19060,2
13057,18562,2
13057,23974,2
13058,18446,2
13058,18502,2
13058,18567,2
13058,18406,2
13058,18890,2
13058,18898,2
13058,19009,2
13058,19010,2
13059,18566,2
13059,18567,2
13059,18601,2
13059,19054,2
13060,18554,2
13060,18746,2
13060,18758,2
13060,18840,2
13060,18838,2
13060,18926,2
13060,19025,2
13060,19246,2
13060,19711,2
13061,18412,2
13061,18424,2
13061,18466,2
13061,18959,2
13061,19960,2
13062,18647,2
13062,19194,2
13062,20022,2
13062,22088,2
13063,18746,2
13063,18754,2
13063,18827,2
13063,18847,2
13063,18859,2
13064,18403,2
13064,18570,2
13064,20105,2
13065,18442,2
13065,18561,2
13065,18701,2
13065,18953,2
13065,21511,2
13066,18561,2
13066,18573,2
13066,18834,2
13066,18917,2
13066,18998,2
13066,20307,2
13067,18701,2
13067,18900,2
13067,18982,2
13067,19210,2
13067,19346,2
13067,18689,2
13067,19913,2
13067,20067,2
13068,18412,2
13068,18466,2
13068,18489,2
13068,18570,2
13068,19538,2
13068,18573,2
13068,21077,2
13069,18412,2
13069,18424,2
13069,18446,2
13069,18457,2
13069,18466,2
13069,18567,2
13069,18601,2
13069,18621,2
13069,18667,2
13069,19145,2
13069,19199,2
13069,19637,2
13069,20073,2
13069,21992,2
13070,18411,2
13070,18412,2
13070,18424,2
13070,18453,2
13070,18746,2
13070,18884,2
13070,19041,2
13070,19263,2
13070,19538,2
13070,21831,2
13071,18412,2
13071,18466,2
13071,18568,2
13071,19079,2
13071,19255,2
13071,20568,2
13072,18424,2
13072,18446,2
13072,18457,2
13072,18453,2
13072,18481,2
13072,18691,2
13072,18746,2
13072,18601,2
13072,19041,2
13072,18884,2
13072,19538,2
13072,19698,2
13073,18424,2
13073,18532,2
13073,18544,2
13073,18746,2
13073,18601,2
13073,18538,2
13073,19698,2
13074,18424,2
13074,18446,2
13074,18453,2
13074,18481,2
13074,18668,2
13074,18740,2
13074,18884,2
13074,19041,2
13074,19538,2
13074,18576,2
13075,18424,2
13075,18587,2
13075,18668,2
13075,18746,2
13075,18814,2
13075,20310,2
13076,18411,2
13076,18412,2
13076,18457,2
13076,18466,2
13076,18453,2
13076,18854,2
13076,18884,2
13076,19041,2
13077,18446,2
13077,18569,2
13077,18840,2
13077,18838,2
13077,20435,2
13078,18424,2
13078,18457,2
13078,18466,2
13078,18601,2
13078,18667,2
13078,18971,2
13078,20073,2
13079,18412,2
13079,18424,2
13079,18457,2
13079,18466,2
13079,18532,2
13079,18611,2
13079,18884,2
13079,19041,2
13080,18411,2
13080,18655,2
13080,18746,2
13080,18754,2
13080,19285,2
13081,18641,2
13081,18746,2
13081,18601,2
13081,18884,2
13081,19385,2
13081,20024,2
13081,20402,2
13081,21295,2
13082,18446,2
13082,18872,2
13082,18929,2
13082,18956,2
13082,18819,2
13082,18837,2
13082,20464,2
13082,20516,2
13082,22938,2
13082,24081,2
13083,18412,2
13083,18466,2
13083,18754,2
13083,18859,2
13083,19287,2
13083,20152,2
13084,18424,2
13084,18453,2
13084,18746,2
13084,18854,2
13084,18768,2
13084,20278,2
13084,20806,2
13085,18624,2
13085,18743,2
13085,18754,2
13085,18980,2
13085,19382,2
13085,22950,2
13086,18412,2
13086,18446,2
13086,18466,2
13086,18489,2
13086,18546,2
13086,18661,2
13086,18798,2
13086,18900,2
13086,19043,2
13086,19925,2
13086,22424,2
13087,18768,2
13087,18601,2
13087,18857,2
13087,19010,2
13087,19645,2
13087,20278,2
13088,18561,2
13088,20476,2
13089,18560,2
13089,18754,2
13089,18778,2
13089,18932,2
13089,19112,2
13089,19151,2
13089,20215,2
13090,18426,2
13090,18446,2
13090,18483,2
13090,18650,2
13090,18624,2
13090,18727,2
13090,18986,2
13090,18993,2
13090,19551,2
13090,20780,2
13090,22163,2
13091,18532,2
13091,18621,2
13091,18720,2
13091,18834,2
13091,20212,2
13091,21779,2
13092,18395,2
13092,18481,2
13092,18502,2
13092,19384,2
13092,19707,2
13093,18639,2
13093,18754,2
13093,19291,2
13093,19528,2
13093,24107,2
13094,18485,2
13094,18501,2
13094,18388,2
13094,18754,2
13094,18786,2
13094,18999,2
13094,18756,2
13095,18392,2
13095,18754,2
13095,18854,2
13095,18971,2
13095,19065,2
13096,18411,2
13096,18461,2
13096,18561,2
13096,19221,2
13096,20962,2
13096,21127,2
13097,18452,2
13097,18743,2
13097,18851,2
13097,21045,2
13097,20588,2
13098,18411,2
13098,18561,2
13098,18768,2
13098,18601,2
13098,18647,2
13098,20422,2
13098,20703,2
13099,18571,2
13099,18388,2
13099,18754,2
13099,19081,2
13099,19117,2
13099,19123,2
13099,22710,2
13100,18561,2
13100,18840,2
13101,18412,2
13101,18424,2
13101,18466,2
13101,18546,2
13101,18668,2
13101,18718,2
13101,18762,2
13102,18532,2
13102,18560,2
13102,18630,2
13102,18751,2
13102,18847,2
13102,20405,2
13102,18799,2
13103,18746,2
13103,18803,2
13103,22506,2
13104,18403,2
13104,18424,2
13104,18653,2
13104,18814,2
13104,18833,2
13105,18453,2
13105,18561,2
13105,18700,2
13105,18754,2
13105,18982,2
13105,19430,2
13106,18411,2
13106,18446,2
13106,18500,2
13106,18561,2
13106,18624,2
13106,18754,2
13106,18804,2
13106,18829,2
13106,18833,2
